Date,Time,Cur.,Imp.,Event,Actual,Forecast,Previous
,14:00,USD,,Pending Home Sales (MoM) (Apr),-7.70%,-1.10%,3.60%
,14:00,USD,,Pending Home Sales Index (Apr),72.3,,78.3
,14:30,USD,,Natural Gas Storage,84B,77B,78B
,15:00,USD,,Crude Oil Inventories,-4.156M,-1.600M,1.825M
,15:00,USD,,EIA Refinery Crude Runs (WoW),0.601M,,0.227M
,15:00,USD,,Crude Oil Imports,0.611M,,-0.676M
,15:00,USD,,Cushing Crude Oil Inventories,-1.766M,,1.325M
,15:00,USD,,Distillate Fuel Production,-0.034M,,0.260M
,15:00,USD,,EIA Weekly Distillates Stocks,2.544M,0.400M,0.379M
,15:00,USD,,Gasoline Production,-0.038M,,0.351M
,15:00,USD,,Heating Oil Stockpiles,-0.211M,,0.477M
,15:00,USD,,EIA Weekly Refinery Utilization Rates (WoW),2.60%,,1.30%
,15:00,USD,,Gasoline Inventories,2.022M,1.000M,-0.945M
,15:30,USD,,4-Week Bill Auction,5.27%,,5.27%
,15:30,USD,,8-Week Bill Auction,5.28%,,5.28%
,16:05,USD,,FOMC Member Williams Speaks,,,
,20:30,USD,,Fed's Balance Sheet,"7,284B",,"7,300B"
,20:30,USD,,Reserve Balances with Federal Reserve Banks,3.391T,,3.375T
,21:00,USD,,Fed Logan Speaks,,,
"Friday, May 31, 2024",11:30,USD,,OPEC Crude Oil Production Algeria (Barrel),0.89M,,0.90M
,11:30,USD,,OPEC Crude Oil Production Congo (Barrel),0.26M,,0.26M
,11:30,USD,,OPEC Crude Oil Production Gabon (Barrel),0.22M,,0.22M
,11:30,USD,,OPEC Crude Oil Production Guinea (Barrel),0.06M,,0.06M
,11:30,USD,,OPEC Crude oil Production Iran (Barrel),3.17M,,3.15M
,11:30,USD,,OPEC Crude oil Production Iraq (Barrel),4.20M,,4.15M
,11:30,USD,,OPEC Crude Oil Production Kuwait (Barrel),2.41M,,2.41M
,11:30,USD,,OPEC Crude Oil Production Libya (Barrel),1.17M,,1.17M
,11:30,USD,,OPEC Crude Oil Production Nigeria (Barrel),1.50M,,1.45M
,11:30,USD,,OPEC Crude oil Production Saudi Arabia (Barrel),9.02M,,9.00M
,11:30,USD,,OPEC Crude oil Production UAE (Barrel),2.93M,,2.92M
,11:30,USD,,OPEC Crude oil Production Venezuela (Barrel),0.80M,,0.79M
,12:30,USD,,Core PCE Price Index (MoM) (Apr),0.20%,0.30%,0.30%
,12:30,USD,,Core PCE Price Index (YoY) (Apr),2.80%,2.80%,2.80%
,12:30,USD,,PCE price index (MoM) (Apr),0.30%,0.30%,0.30%
,12:30,USD,,PCE Price index (YoY) (Apr),2.70%,2.70%,2.70%
,12:30,USD,,Personal Income (MoM) (Apr),0.30%,0.30%,0.50%
,12:30,USD,,Personal Spending (MoM) (Apr),0.20%,0.30%,0.70%
,12:30,USD,,Real Personal Consumption (MoM) (Apr),-0.10%,,0.40%
,13:00,USD,,Dallas Fed PCE (Apr),2.70%,,3.30%
,13:45,USD,,Chicago PMI (May),35.4,41.1,37.9
,14:30,USD,,Atlanta Fed GDPNow (Q2),2.70%,3.50%,3.50%
,17:00,USD,,U.S. Baker Hughes Oil Rig Count,496,,497
,17:00,USD,,U.S. Baker Hughes Total Rig Count,600,,600
,19:30,USD,,CFTC Aluminium speculative net positions,1.1K,,1.1K
,19:30,USD,,CFTC Copper speculative net positions,65.5K,,71.7K
,19:30,USD,,CFTC Corn speculative net positions,-51.6K,,-41.8K
,19:30,USD,,CFTC Crude Oil speculative net positions,243.9K,,219.3K
,19:30,USD,,CFTC Gold speculative net positions,236.6K,,229.8K
,19:30,USD,,CFTC Nasdaq 100 speculative net positions,-3.7K,,4.7K
,19:30,USD,,CFTC Natural Gas speculative net positions,-75.4K,,-90.1K
,19:30,USD,,CFTC S&P 500 speculative net positions,-2.2K,,-22.8K
,19:30,USD,,CFTC Silver speculative net positions,57.2K,,59.6K
,19:30,USD,,CFTC Soybeans speculative net positions,-25.9K,,-45.0K
,19:30,USD,,CFTC Wheat speculative net positions,-14.4K,,-12.5K
,22:15,USD,,FOMC Member Bostic Speaks,,,
