Date,Time,Cur.,Imp.,Event,Actual,Forecast,Previous
,12:30,USD,2,Retail Inventories Ex Auto (Feb),0.40%,,0.30%
,12:30,USD,1,Wholesale Inventories (MoM) (Feb),0.50%,0.20%,-0.30%
,13:00,USD,1,Dallas Fed PCE (Feb),3.40%,,5.70%
,14:00,USD,1,OPEC Crude Oil Production Algeria (Barrel),0.90M,,0.91M
,14:00,USD,1,OPEC Crude Oil Production Congo (Barrel),0.25M,,0.25M
,14:00,USD,1,OPEC Crude Oil Production Gabon (Barrel),0.21M,,0.21M
,14:00,USD,1,OPEC Crude Oil Production Guinea (Barrel),0.05M,,0.06M
,14:00,USD,1,OPEC Crude oil Production Iran (Barrel),3.03M,,3.16M
,14:00,USD,1,OPEC Crude oil Production Iraq (Barrel),4.13M,,4.19M
,14:00,USD,1,OPEC Crude Oil Production Kuwait (Barrel),2.41M,,2.43M
,14:00,USD,1,OPEC Crude Oil Production Libya (Barrel),1.17M,,1.02M
,14:00,USD,1,OPEC Crude Oil Production Nigeria (Barrel),1.57M,,1.42M
,14:00,USD,1,OPEC Crude oil Production Saudi Arabia (Barrel),8.98M,,8.97M
,14:00,USD,1,OPEC Crude oil Production UAE (Barrel),2.92M,,2.93M
,14:00,USD,1,OPEC Crude oil Production Venezuela (Barrel),0.80M,,0.80M
,15:20,USD,2,FOMC Member Daly Speaks,,,
,15:30,USD,3,Fed Chair Powell Speaks,,,
,16:30,USD,2,Atlanta Fed GDPNow (Q1),2.30%,2.10%,2.10%
,19:30,USD,1,CFTC Aluminium speculative net positions,3.3K,,2.5K
,19:30,USD,1,CFTC Copper speculative net positions,23.1K,,31.9K
,19:30,USD,1,CFTC Corn speculative net positions,-178.0K,,-175.5K
,19:30,USD,2,CFTC Crude Oil speculative net positions,278.0K,,277.8K
,19:30,USD,2,CFTC Gold speculative net positions,199.3K,,201.6K
,19:30,USD,2,CFTC Nasdaq 100 speculative net positions,-7.1K,,11.2K
,19:30,USD,1,CFTC Natural Gas speculative net positions,-117.3K,,-103.6K
,19:30,USD,2,CFTC S&P 500 speculative net positions,-169.4K,,-194.2K
,19:30,USD,1,CFTC Silver speculative net positions,50.8K,,52.4K
,19:30,USD,1,CFTC Soybeans speculative net positions,-153.7K,,-167.7K
,19:30,USD,1,CFTC Wheat speculative net positions,-61.7K,,-56.1K
