174,2024-05-20 21:00:00,Sell,69490.0,68864.5900,70601.8400,-1,02:21:00,00:00:00
175,2024-05-21 17:00:00,Sell,69722.2,69094.7002,70837.7552,1,28:09:00,00:00:00
176,2024-05-21 21:00:00,Buy,69749.9,70377.6491,68633.9016,1,02:29:00,00:00:00
177,2024-05-23 00:00:00,Sell,69219.2,68596.2272,70326.7072,1,13:40:00,00:00:00
178,2024-05-24 08:00:00,Buy,67191.2,67795.9208,66116.1408,1,06:26:00,00:00:00
179,2024-05-25 09:00:00,Buy,68899.7,69519.7973,67797.3048,1,02:12:00,00:00:00
180,2024-05-25 20:00:00,Sell,69166.9,68544.3979,70273.5704,1,25:32:00,00:00:00
181,2024-05-26 23:00:00,Buy,68568.1,69185.2129,67471.0104,1,02:40:00,00:00:00
182,2024-05-27 08:00:00,Sell,68661.0,68043.0510,69759.5760,-1,07:00:00,00:00:00
183,2024-05-29 14:00:00,Buy,67921.5,68532.7935,66834.7560,1,23:46:00,00:00:00
184,2024-06-01 00:00:00,Sell,67577.9,66969.6989,68659.1464,-1,50:00:00,00:00:00
185,2024-06-01 23:00:00,Buy,67798.4,68408.5856,66713.6256,1,15:28:00,00:00:00
186,2024-06-03 02:00:00,Sell,68521.5,67904.8065,69617.8440,-1,10:39:00,00:00:00
187,2024-06-04 01:00:00,Buy,69041.1,69662.4699,67936.4424,1,12:45:00,00:00:00
188,2024-06-05 00:00:00,Sell,70580.0,69944.7800,71709.2800,-1,15:36:00,00:00:00
189,2024-06-05 23:00:00,Buy,71180.0,71820.6200,70041.1200,1,37:00:00,00:00:00
190,2024-06-06 08:00:00,Sell,71077.2,70437.5052,72214.4352,1,12:00:00,00:00:00
191,2024-06-07 17:00:00,Sell,70921.3,70283.0083,72056.0408,1,00:41:00,00:00:00
192,2024-06-07 23:00:00,Buy,69537.9,70163.7411,68425.2936,1,64:49:00,00:00:00
193,2024-06-10 06:00:00,Sell,69595.2,68968.8432,70708.7232,1,19:52:00,00:00:00
194,2024-06-11 12:00:00,Buy,66919.6,67521.8764,65848.8864,1,07:52:00,00:00:00
195,2024-06-11 15:00:00,Sell,66859.2,66257.4672,67928.9472,1,00:41:00,00:00:00
196,2024-06-13 04:00:00,Buy,67471.1,68078.3399,66391.5624,1,08:30:00,00:00:00
197,2024-06-13 16:00:00,Sell,66464.3,65866.1213,67527.7288,1,24:08:00,00:00:00
198,2024-06-14 16:00:00,Sell,66380.0,65782.5800,67442.0800,1,00:09:00,00:00:00
199,2024-06-14 17:00:00,Buy,65286.1,65873.6749,64241.5224,1,03:29:00,00:00:00
200,2024-06-16 11:00:00,Buy,66696.2,67296.4658,65629.0608,-1,22:56:00,00:00:00
201,2024-06-16 17:00:00,Sell,66572.4,65973.2484,67637.5584,1,14:11:00,00:00:00
202,2024-06-17 04:00:00,Sell,66199.9,65604.1009,67259.0984,1,05:56:00,00:00:00
203,2024-06-17 12:00:00,Buy,65791.9,66384.0271,64739.2296,1,05:37:00,00:00:00
204,2024-06-18 02:00:00,Buy,65103.7,65689.6333,64062.0408,1,02:20:00,00:00:00
205,2024-06-18 16:00:00,Sell,64676.7,64094.6097,65711.5272,1,03:47:00,00:00:00
206,2024-06-20 18:00:00,Sell,64948.0,64363.4680,65987.1680,1,09:58:00,00:00:00
207,2024-06-21 08:00:00,Buy,64179.5,64757.1155,63152.6280,-1,63:57:00,00:00:00
208,2024-06-21 20:00:00,Sell,64207.6,63629.7316,65234.9216,1,48:34:00,00:00:00
209,2024-06-23 12:00:00,Sell,64310.7,63731.9037,65339.6712,1,08:34:00,00:00:00
210,2024-06-24 02:00:00,Buy,63290.7,63860.3163,62278.0488,-1,03:44:00,00:00:00
211,2024-06-25 04:00:00,Buy,61271.1,61822.5399,60290.7624,1,10:27:00,00:00:00
212,2024-06-25 12:00:00,Sell,61170.7,60620.1637,62149.4312,-1,06:47:00,00:00:00
213,2024-06-26 13:00:00,Sell,61404.5,60851.8595,62386.9720,1,04:08:00,00:00:00
214,2024-06-27 08:00:00,Sell,60786.4,60239.3224,61758.9824,-1,05:09:00,00:00:00
215,2024-06-28 08:00:00,Buy,61318.0,61869.8620,60336.9120,-1,11:17:00,00:00:00
216,2024-06-28 16:00:00,Sell,61039.9,60490.5409,62016.5384,1,03:17:00,00:00:00
217,2024-06-29 03:00:00,Buy,60765.3,61312.1877,59793.0552,1,28:05:00,00:00:00
218,2024-06-30 06:00:00,Sell,60788.7,60241.6017,61761.3192,-1,01:10:00,00:00:00
